Date;Disturbed;females;Field;Field 2;Field 3;Field 4;Fish Family;Genus;HCvsEF;juveniles;length;males;number caught;number seen;sampleID;Site;Species;weight
11/07/2012;undisturbed;;;;;;;;EF;;;;1;0;134;Maracas u;Andinoacara pulcher;44.2
11/07/2012;undisturbed;;;;;;;;EF;;;;1;0;134;Maracas u;Andinoacara pulcher;4
11/07/2012;undisturbed;;;;;;;;EF;;;;1;0;134;Maracas u;Ancistrus maracasae;12
11/07/2012;undisturbed;;;;;;;;EF;;;;1;0;134;Maracas u;Hypostomus robinii;85.5
11/07/2012;undisturbed;;;;;;;;EF;;;;1;0;134;Maracas u;Hypostomus robinii;113
11/07/2012;undisturbed;;;;;;;;EF;;;;1;0;134;Maracas u;Hypostomus robinii;5.5
11/07/2012;undisturbed;;;;;;;;EF;;;;1;0;134;Maracas u;Hypostomus robinii;3.6
11/07/2012;undisturbed;;;;;;;;HC;;;;7;0;134;Maracas u;Andinoacara pulcher;0.2
12/07/2012;disturbed;57;;;;;;;HC;16;;18;91;0;135;Upper Aripo d;Poecilia reticulata;0.15
12/07/2012;disturbed;;;;;;;;;;;;0;5;135;Upper Aripo d;Ancistrus maracasae;3.5
12/07/2012;disturbed;;;;;;;;HC;;;;1;0;135;Upper Aripo d;Ancistrus maracasae;0.5
12/07/2012;disturbed;;;;;;;;HC;;;;3;0;135;Upper Aripo d;Rivulus hartii;1
12/07/2012;disturbed;;;;;;;;HC;;;;1;0;135;Upper Aripo d;Rivulus hartii;1.5
12/07/2012;disturbed;;;;;;;;HC;;;;1;0;135;Upper Aripo d;Rivulus hartii;0.5
12/07/2012;disturbed;;;;;;;;EF;;;;5;0;135;Upper Aripo d;Rivulus hartii;3
12/07/2012;disturbed;;;;;;;;EF;;;;5;0;135;Upper Aripo d;Rivulus hartii;0.5
12/07/2012;disturbed;;;;;;;;EF;;;;4;0;135;Upper Aripo d;Rivulus hartii;5
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Rivulus hartii;13.1
12/07/2012;disturbed;;;;;;;;EF;;;;11;0;135;Upper Aripo d;Rivulus hartii;2
12/07/2012;disturbed;;;;;;;;EF;;;;13;0;135;Upper Aripo d;Rivulus hartii;1
12/07/2012;disturbed;;;;;;;;EF;;;;4;0;135;Upper Aripo d;Rivulus hartii;1.5
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Rivulus hartii;7.1
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Rivulus hartii;6
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Rivulus hartii;2.5
12/07/2012;disturbed;;;;;;;;EF;;;;3;0;135;Upper Aripo d;Hypostomus robinii;25.5
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Hypostomus robinii;32.4
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Hypostomus robinii;12
12/07/2012;disturbed;;;;;;;;EF;;;;3;0;135;Upper Aripo d;Hypostomus robinii;3.1
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Hypostomus robinii;2.3
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Hypostomus robinii;10.4
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Hypostomus robinii;2
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Hypostomus robinii;7
12/07/2012;disturbed;;;;;;;;EF;;;;3;0;135;Upper Aripo d;Ancistrus maracasae;3.5
12/07/2012;disturbed;;;;;;;;EF;;;;4;0;135;Upper Aripo d;Ancistrus maracasae;15.6
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Ancistrus maracasae;23.2
12/07/2012;disturbed;;;;;;;;EF;;;;3;0;135;Upper Aripo d;Ancistrus maracasae;6.5
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Ancistrus maracasae;2.9
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Ancistrus maracasae;20.5
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Ancistrus maracasae;2
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Ancistrus maracasae;8.5
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Ancistrus maracasae;1
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Ancistrus maracasae;11
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Ancistrus maracasae;17
12/07/2012;disturbed;;;;;;;;EF;;;;2;0;135;Upper Aripo d;Ancistrus maracasae;5
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Ancistrus maracasae;13
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Ancistrus maracasae;7
12/07/2012;undisturbed;;;;;;;;HC;;;;1;0;136;Upper Aripo u;Rivulus hartii;4.5
12/07/2012;undisturbed;;;;;;;;HC;;;;1;0;136;Upper Aripo u;Rivulus hartii;3
12/07/2012;undisturbed;;;;;;;;HC;;;;2;0;136;Upper Aripo u;Rivulus hartii;0.5
12/07/2012;undisturbed;;;;;;;;HC;;;;1;0;136;Upper Aripo u;Rivulus hartii;1
12/07/2012;undisturbed;;;;;;;;HC;;;;1;0;136;Upper Aripo u;Rivulus hartii;3.5
12/07/2012;undisturbed;3;;;;;;;HC;12;;5;20;0;136;Upper Aripo u;Poecilia reticulata;0.08
12/07/2012;undisturbed;;;;;;;;;;3;;0;1;136;Upper Aripo u;Hypostomus robinii;15
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Synbranchus marmoratus;17.3
12/07/2012;undisturbed;;;;;;;;EF;;;;4;0;136;Upper Aripo u;Rivulus hartii;2.5
12/07/2012;undisturbed;;;;;;;;EF;;;;2;0;136;Upper Aripo u;Rivulus hartii;5
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Rivulus hartii;4
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Rivulus hartii;1
12/07/2012;undisturbed;;;;;;;;EF;;;;2;0;136;Upper Aripo u;Rivulus hartii;0.5
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Rivulus hartii;8.7
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Rivulus hartii;7.3
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Rivulus hartii;3
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Rivulus hartii;2
12/07/2012;undisturbed;;;;;;;;HC;;;;1;0;136;Upper Aripo u;Hypostomus robinii;36
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Hypostomus robinii;19
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Hypostomus robinii;11
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Hypostomus robinii;1
12/07/2012;undisturbed;;;;;;;;EF;;;;2;0;136;Upper Aripo u;Hypostomus robinii;5
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Hypostomus robinii;3
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Macrobrachium carcinus;115.5
12/07/2012;disturbed;;;;;;;;EF;;;;1;0;135;Upper Aripo d;Macrobrachium spp.;22
12/07/2012;disturbed;;;;;;;;HC;;;;1;0;135;Upper Aripo d;Eudaniela garmani;156.6
12/07/2012;undisturbed;;;;;;;;EF;;;;1;0;136;Upper Aripo u;Eudaniela garmani;153.5
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Crenicichla frenata;3.3
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;2.7
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;3
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;6.4
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;1.3
15/10/2012;disturbed;;;;;;;;EF;;;;2;0;137;Quare d;Rivulus hartii;1
15/10/2012;disturbed;;;;;;;;EF;;;;2;0;137;Quare d;Rivulus hartii;1.5
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;4
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;5.6
15/10/2012;disturbed;;;;;;;;EF;;;;2;0;137;Quare d;Rivulus hartii;3.5
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;7.6
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;2
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Rivulus hartii;4.4
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;20
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;9.1
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;3.6
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;7
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;5.6
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;22.4
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;18.8
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;12
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;8.9
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;11.7
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Andinoacara pulcher;4.2
15/10/2012;disturbed;;;;;;;;HC;;;;1;0;137;Quare d;Hypostomus robinii;5.9
15/10/2012;disturbed;;;;;;;;HC;;;;1;0;137;Quare d;Andinoacara pulcher;10.5
15/10/2012;disturbed;;;;;;;;HC;;;;2;0;137;Quare d;Rivulus hartii;1
15/10/2012;disturbed;22;;;;;;;HC;22;;11;55;0;137;Quare d;Poecilia reticulata;0.12
15/10/2012;disturbed;;;;;;;;HC;;;;1;0;137;Quare d;Rivulus hartii;0.3
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Crenicichla frenata;22.4
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Andinoacara pulcher;18.1
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Andinoacara pulcher;30
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Andinoacara pulcher;14.8
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Andinoacara pulcher;3.9
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Andinoacara pulcher;22.5
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Andinoacara pulcher;17.3
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Andinoacara pulcher;3.6
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Rivulus hartii;1.5
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Rivulus hartii;1.7
15/10/2012;undisturbed;;;;;;;;EF;;;;2;0;138;Quare u;Rivulus hartii;0.4
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Rivulus hartii;1.2
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Rivulus hartii;10.6
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Rivulus hartii;5
15/10/2012;undisturbed;;;;;;;;EF;;;;2;0;138;Quare u;Rivulus hartii;4.5
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Rivulus hartii;8.2
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Rivulus hartii;3.9
15/10/2012;undisturbed;;;;;;;;EF;;;;3;0;138;Quare u;Hypostomus robinii;0.3
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Hypostomus robinii;5.1
15/10/2012;undisturbed;;;;;;;;HC;;;;1;0;138;Quare u;Rivulus hartii;1
15/10/2012;undisturbed;5;;;;;;;HC;48;;2;55;0;138;Quare u;Poecilia reticulata;0.06
15/10/2012;undisturbed;;;;;;;;HC;;;;1;0;138;Quare u;Rivulus hartii;0.2
15/10/2012;disturbed;;;;;;;;EF;;;;1;0;137;Quare d;Macrobrachium carcinus;19.5
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Macrobrachium faustinum;0.6
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Macrobrachium faustinum;1.7
15/10/2012;undisturbed;;;;;;;;EF;;;;1;0;138;Quare u;Eudaniela garmani;0.5
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Ancistrus maracasae;13
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Ancistrus maracasae;6
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Ancistrus maracasae;12
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;16.5
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;34
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;11
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Andinoacara pulcher;3
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;4.5
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Andinoacara pulcher;12.5
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Andinoacara pulcher;14
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;9.3
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;3.4
18/10/2012;disturbed;;;;;;;;EF;;;;3;0;139;Acono d;Andinoacara pulcher;8.5
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;6
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;58
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Andinoacara pulcher;38
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Andinoacara pulcher;49
18/10/2012;disturbed;;;;;;;;EF;;;;2;0;139;Acono d;Andinoacara pulcher;30
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Andinoacara pulcher;41
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Rivulus hartii;2
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Hoplias malabaricus;19
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Hypostomus robinii;2
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Hypostomus robinii;64
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Hypostomus robinii;62
18/10/2012;disturbed;;;;;;;;EF;;;;1;0;139;Acono d;Hypostomus robinii;16.6
18/10/2012;disturbed;;;;;;;;HC;;;;2;0;139;Acono d;Crenicichla frenata;18.5
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Crenicichla frenata;30
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Crenicichla frenata;6
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Crenicichla frenata;13
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Crenicichla frenata;10
18/10/2012;disturbed;;;;;;;;HC;;;;2;0;139;Acono d;Andinoacara pulcher;36
18/10/2012;disturbed;;;;;;;;HC;;;;3;0;139;Acono d;Andinoacara pulcher;6
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Andinoacara pulcher;42
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Andinoacara pulcher;8.8
18/10/2012;disturbed;;;;;;;;HC;;;;2;0;139;Acono d;Andinoacara pulcher;10.5
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Andinoacara pulcher;2.5
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Hemibrycon taeniurus;13
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Hemibrycon taeniurus;10
18/10/2012;disturbed;45;;;;;;;HC;55;;34;134;0;139;Acono d;Poecilia reticulata;0.11
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Hoplias malabaricus;0.2
18/10/2012;disturbed;;;;;;;;HC;;;;1;0;139;Acono d;Rivulus hartii;0.1
18/10/2012;disturbed;;;;;;;;;;;;0;2;139;Acono d;Andinoacara pulcher;50
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Rhamdia quelen;118.8
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Crenicichla frenata;13.8
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Andinoacara pulcher;56.6
18/10/2012;undisturbed;;;;;;;;EF;;;;2;0;140;Acono u;Ancistrus maracasae;2.5
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Ancistrus maracasae;0.3
18/10/2012;undisturbed;;;;;;;;EF;;;;3;0;140;Acono u;Ancistrus maracasae;3
18/10/2012;undisturbed;;;;;;;;EF;;;;2;0;140;Acono u;Ancistrus maracasae;1.5
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Ancistrus maracasae;3.5
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Hypostomus robinii;32.3
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Hypostomus robinii;39
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Hypostomus robinii;13.8
18/10/2012;undisturbed;;;;;;;;EF;;;;2;0;140;Acono u;Hypostomus robinii;26
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Hypostomus robinii;5.1
18/10/2012;undisturbed;;;;;;;;EF;;;;2;0;140;Acono u;Hypostomus robinii;9.4
18/10/2012;undisturbed;;;;;;;;EF;;;;2;0;140;Acono u;Hypostomus robinii;7.3
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Hypostomus robinii;3
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Hypostomus robinii;8
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Hypostomus robinii;54
18/10/2012;undisturbed;;;;;;;;HC;;;;1;0;140;Acono u;Rhamdia quelen;98
18/10/2012;undisturbed;;;;;;;;HC;;;;1;0;140;Acono u;Andinoacara pulcher;35
18/10/2012;undisturbed;5;;;;;;;HC;27;;4;36;0;140;Acono u;Poecilia reticulata;0.07
18/10/2012;undisturbed;;;;;;;;;;3;;0;1;140;Acono u;Andinoacara pulcher;15
18/10/2012;undisturbed;;;;;;;;;;2;;0;2;140;Acono u;Hypostomus robinii;8
18/10/2012;undisturbed;;;;;;;;EF;;;;1;0;140;Acono u;Eudaniela garmani;0.7
23/10/2012;disturbed;;;;;;;;EF;;;;18;0;141;Caura d;Crenicichla frenata;0.3
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;4
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;1.2
23/10/2012;disturbed;;;;;;;;EF;;;;4;0;141;Caura d;Hypostomus robinii;1
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;13.7
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;3.8
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;5.5
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;8
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;6.3
23/10/2012;disturbed;;;;;;;;EF;;;;2;0;141;Caura d;Hypostomus robinii;0.5
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;7.3
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Hypostomus robinii;1.7
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Rhamdia quelen;3.5
23/10/2012;disturbed;;;;;;;;EF;;;;1;0;141;Caura d;Andinoacara pulcher;28
23/10/2012;disturbed;10;;;;;;;HC;9;;0;19;0;141;Caura d;Poecilia reticulata;0.12
23/10/2012;disturbed;;;;;;;;HC;;;;40;0;141;Caura d;Crenicichla frenata;0.3
23/10/2012;disturbed;;;;;;;;HC;;;;1;0;141;Caura d;Andinoacara pulcher;6.4
23/10/2012;disturbed;;;;;;;;;;4.5;;0;1;141;Caura d;Andinoacara pulcher;18
23/10/2012;disturbed;;;;;;;;;;4;;0;1;141;Caura d;Hypostomus robinii;40
23/10/2012;disturbed;;;;;;;;;;5;;0;2;141;Caura d;Crenicichla frenata;11
23/10/2012;undisturbed;;;;;;;;;;3;;0;1;142;Caura u;Hoplias malabaricus;4
23/10/2012;undisturbed;;;;;;;;EF;;;;2;0;142;Caura u;Rhamdia quelen;23
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Rhamdia quelen;66.6
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Rhamdia quelen;33.9
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Rhamdia quelen;14.4
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Hypostomus robinii;6.3
23/10/2012;undisturbed;;;;;;;;EF;;;;2;0;142;Caura u;Hypostomus robinii;4.8
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Hypostomus robinii;7.3
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Hypostomus robinii;5.3
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Hypostomus robinii;1.2
23/10/2012;undisturbed;;;;;;;;EF;;;;2;0;142;Caura u;Hypostomus robinii;1
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Hypostomus robinii;0.3
23/10/2012;undisturbed;11;;;;;;;HC;11;;4;26;0;142;Caura u;Poecilia reticulata;0.12
23/10/2012;undisturbed;;;;;;;;EF;;;;2;0;142;Caura u;Eudaniela garmani;8
23/10/2012;undisturbed;;;;;;;;EF;;;;1;0;142;Caura u;Eudaniela garmani;10
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Hypostomus robinii;4.2
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Hypostomus robinii;112.2
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Hypostomus robinii;11.5
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Hypostomus robinii;8.5
25/10/2012;disturbed;;;;;;;;EF;;;;4;0;143;Maracas d;Andinoacara pulcher;6.3
25/10/2012;disturbed;;;;;;;;EF;;;;2;0;143;Maracas d;Andinoacara pulcher;2.7
25/10/2012;disturbed;;;;;;;;EF;;;;6;0;143;Maracas d;Andinoacara pulcher;10
25/10/2012;disturbed;;;;;;;;EF;;;;2;0;143;Maracas d;Andinoacara pulcher;9.3
25/10/2012;disturbed;;;;;;;;EF;;;;7;0;143;Maracas d;Andinoacara pulcher;13
25/10/2012;disturbed;;;;;;;;EF;;;;3;0;143;Maracas d;Andinoacara pulcher;11.4
25/10/2012;disturbed;;;;;;;;EF;;;;2;0;143;Maracas d;Andinoacara pulcher;17.5
25/10/2012;disturbed;;;;;;;;EF;;;;8;0;143;Maracas d;Andinoacara pulcher;7.8
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Andinoacara pulcher;16.2
25/10/2012;disturbed;;;;;;;;EF;;;;4;0;143;Maracas d;Andinoacara pulcher;4.2
25/10/2012;disturbed;;;;;;;;EF;;;;2;0;143;Maracas d;Andinoacara pulcher;33
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Andinoacara pulcher;3.4
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Andinoacara pulcher;21
25/10/2012;disturbed;;;;;;;;EF;;;;2;0;143;Maracas d;Andinoacara pulcher;14.2
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Andinoacara pulcher;18
25/10/2012;disturbed;;;;;;;;EF;;;;2;0;143;Maracas d;Andinoacara pulcher;29.7
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Andinoacara pulcher;5.8
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Ancistrus maracasae;0.2
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Ancistrus maracasae;3.8
25/10/2012;disturbed;;;;;;;;EF;;;;3;0;143;Maracas d;Ancistrus maracasae;3.1
25/10/2012;disturbed;;;;;;;;EF;;;;3;0;143;Maracas d;Ancistrus maracasae;2.3
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Ancistrus maracasae;21
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Ancistrus maracasae;8
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Ancistrus maracasae;1.5
25/10/2012;disturbed;;;;;;;;EF;;;;2;0;143;Maracas d;Rhamdia quelen;2.4
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Rhamdia quelen;10.7
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Rhamdia quelen;4.4
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Rhamdia quelen;20.8
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Rhamdia quelen;5.9
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Rhamdia quelen;61.2
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Rhamdia quelen;37.3
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Synbranchus marmoratus;29.3
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Synbranchus marmoratus;1.5
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Hoplias malabaricus;21.5
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Hoplias malabaricus;27.9
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Crenicichla frenata;16
25/10/2012;disturbed;;;;;;;;EF;;;;1;0;143;Maracas d;Hemibrycon taeniurus;11.2
25/10/2012;disturbed;;;;;;;;HC;;;;3;0;143;Maracas d;Rivulus hartii;0.2
25/10/2012;disturbed;124;;;;;;;HC;268;;54;346;0;143;Maracas d;Poecilia reticulata;0.12
